Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
7002759,ALCOHOL - DRUNK,2007-07-13T01:30:00Z,Cleared By Exception,2007-07-13T01:30:00Z,2007-07-13T01:30:00Z,N/A,16th P St / Q St,SIDEWALK,0,0,Intoxicated non student taken into civil protective custody.  TOT Detox.
7002761,BURGLARY,2007-07-13T04:44:00Z,Inactive,2007-07-13T04:05:00Z,,Nebraska Union,,"UNL SUPPORT FACILITY (office, service)",0,0,Force entry into City Union.  Numerous items taken.
7002764,VANDALISM - BY GRAFFITI,2007-07-13T08:00:00Z,Inactive,,2007-07-13T08:00:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,50,Dumpster vandalized with graffiti.
7002766,BURGLARY,2007-07-13T12:27:00Z,Inactive,2007-07-12T16:30:00Z,2007-07-13T10:00:00Z,N/A,"1545 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,500,Damage done to interior and exterior of house.
7002767,LARCENY - STOLEN BIKE,2007-07-13T12:55:00Z,Inactive,2007-07-13T10:50:00Z,2007-07-13T12:30:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,290,0,Bicycle stolen from CBA bike rack.
7002768,LARCENY - STOLEN BIKE,2007-07-13T17:10:00Z,Inactive,2007-07-13T10:00:00Z,2007-07-13T17:00:00Z,Vet Basic Sciences,4150 Fair St.,SIDEWALK,0,0,Bicycle stolen outside of Vet Basic.
7002769,TRAFFIC - SUSPENDED DRIVER,2007-07-13T20:51:00Z,Cleared By Arrest,2007-07-13T20:50:00Z,2007-07-13T20:59:00Z,N/A,"N. 16th Street and ""R"" Street",STREET,0,0,Traffic Stop.  Driver DUS.  Open alcoholic container found.  Cited and released.
7002772,DISTURBANCE - WILD PARTY,2007-07-13T23:22:00Z,Inactive,2007-07-13T23:22:00Z,,Acacia,2255 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Large party at fraternity house.  House verbally warned.
7002773,ALCOHOL - UNL POLICY VIOLATION,2007-07-14T00:22:00Z,Inactive,2007-07-13T23:19:00Z,2007-07-13T23:50:00Z,Acacia,2255 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,UNL Alcohol Violation.  See Related case #07002772
7002775,ALCOHOL - DRUNK,2007-07-14T03:15:00Z,Cleared By Exception,2007-07-14T03:15:00Z,2007-07-14T03:15:00Z,N/A,N. 14th Street and Charleston Street,GOVT. PARKING LOT (UNL),0,0,Intoxicated male student.  Taken into Civil Protective Custody.  TOT Detox. .209 BAC
7002776,BURGLARY,2007-07-14T05:42:00Z,Inactive,2007-07-14T04:53:00Z,2007-07-14T04:54:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,400,North door and computer store door broken out and items taken from the UNL Computer Store.
7002782,ALCOHOL - DWI,2007-07-15T01:44:00Z,Cleared By Arrest,2007-07-15T01:44:00Z,,N/A,N. 23rd Street and Vine Street,STREET,0,0,Traffic Stop.  Driver intoxicated.  Tested .203 BAC.  Cited for DWI and released to wife.
7002792,NARCOTICS - POSSESSION,2007-07-15T21:40:00Z,Cleared By Arrest,2007-07-15T21:40:00Z,,N/A,N. 38th Street and Holdrege Street,STREET,0,0,Non Student stopped on traffic violation found to be suspended and in poss of meth.
7002793,ALCOHOL - DWI,2007-07-16T00:01:00Z,Cleared By Arrest,2007-07-16T00:01:00Z,,N/A,"N. 3rd Street and ""O"" Street",STREET,0,0,"Non Student stopped on traffic violation found to have a warrant, DUS, and DWI. .191 BAC."
7002796,VANDALISM - OTHER,2007-07-16T08:04:00Z,Inactive,2007-07-15T10:00:00Z,2007-07-16T08:04:00Z,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,0,50,Exterior pane of glass broken.
7002800,LARCENY - FROM BUILDING,2007-07-16T12:25:00Z,Cleared By Arrest,2007-07-16T12:25:00Z,2007-07-16T12:25:00Z,N/A,,"UNL SUPPORT FACILITY (office, service)",52,0,Party arrested for theft from building which occurred in the Admin. building.
7002801,VANDALISM - OTHER,2007-07-16T13:34:00Z,Inactive,2007-07-16T11:00:00Z,2007-07-16T12:30:00Z,Richards Hall,560 Stadium Drive,GOVT. PARKING LOT (UNL),0,50,Vandalism to vehicle by Richards Hall.
7002802,LARCENY - FROM BUILDING,2007-07-16T13:47:00Z,Cleared By Arrest,2007-07-16T12:00:00Z,2007-07-16T12:15:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",250,0,Party arrested for theft from building which occurred in the City Union.
7002803,ASSAULT - NON DOMESTIC,2007-07-16T14:00:00Z,Cleared By Arrest,2007-07-16T13:40:00Z,,N/A,,"UNL SUPPORT FACILITY (office, service)",0,0,Party logged for assault which happen in the City Union.
7002805,VANDALISM - OTHER,2007-07-16T15:19:00Z,Inactive,,2007-07-13T11:00:00Z,Theta Xi,"1535 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,"Vandalism to 1535 R St., unknown person put mustard and feces on the wall and windows."
7002809,VANDALISM - BY GRAFFITI,2007-07-16T20:00:00Z,Inactive,,2007-07-16T20:00:00Z,Vet Basic Sciences,4150 Fair St.,GOVT. LOT/FIELD (UNL),0,0,Vandalism to air vent spray painted East Campus.
7002812,MISC - OTHER,2007-07-17T01:03:00Z,Cleared By Arrest,2007-07-17T01:03:00Z,,N/A,"N. 16th Street and ""P"" Street",COMMERCIAL PARKING LOT,0,0,Non Student cited for urinating in public.
7002813,TRESPASSING,2007-07-17T02:45:00Z,Cleared By Arrest,2007-07-17T02:45:00Z,,Phi Kappa Psi,,OFF CAMPUS/GREEK HOUSING,0,100,"1 UNL Sudent cited for trespass and criminal mischief, 1 UNL Student cited for trespass. 1 UNO Cited for tor trespass."
7002814,ALCOHOL - MINOR IN POSSESSION,2007-07-17T02:55:00Z,Cleared By Arrest,2007-07-17T02:55:00Z,,N/A,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,"2 Students contacted after 1 was seen carrying a composite, both cited for mipc. 1 tested .113 BAC. The other tested .153 BAC."
7002815,UNL POLICY VIOLATION -OTHER,2007-07-17T04:58:00Z,Cleared By Exception,2007-07-17T02:40:00Z,2007-07-17T02:55:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,2500,0,Student contacted after stealing a fraternity composite.
7002816,"FRAUD, FAIL TO PAY",2007-07-17T08:50:00Z,Cleared By Exception,2007-07-10T08:00:00Z,2007-07-17T08:30:00Z,N/A,"N. 19th Street and ""Y"" Street",GOVT. LOT/FIELD (UNL),0,0,Unauthorized use of a trash dumpster.
7002818,LARCENY - FROM BUILDING,2007-07-17T09:41:00Z,Inactive,2007-07-16T10:30:00Z,2007-07-16T11:30:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",230,0,Antendee of a campus conference had her purse and contents stolen.
7002817,"MISSING PERSON - JUVENILE,(INCLUDES RUNAWAY)",2007-07-17T09:43:00Z,Unfounded,2007-07-16T21:00:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Mising juvenille from a campus conference later located with a relative.
7002821,VANDALISM - OTHER,2007-07-17T10:23:00Z,Inactive,,2007-07-17T10:23:00Z,Love Library North,"1300 ""R"" St.",LIBRARY,0,5,Unknown person urinated on the floor of the northeast elevator in Love Library North.
7002822,TRESPASSING,2007-07-17T13:56:00Z,Cleared By Arrest,2007-07-17T13:56:00Z,2007-07-17T13:56:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party on ban and bar list panhandling in the City Union. Party was arrested.
7002827,ALCOHOL - CONSUMPTION IN PUBLIC,2007-07-17T19:59:00Z,Cleared By Arrest,2007-07-17T19:59:00Z,,N/A,"1335 ""U"" St.",MUSEUM,0,0,Party cited for public consumption on city campus.
7002859,TELEPHONE - THREATENING CALLS,2007-07-17T20:11:00Z,Inactive,2007-07-17T20:11:00Z,,501 Building,501 Stadium Drive,UNL ACADEMIC BUILDING,0,0,Threating phone calls.
7002833,BURGLARY,2007-07-17T23:27:00Z,Cleared By Arrest,2007-07-17T23:27:00Z,2007-07-17T23:27:00Z,Delta Gamma,400 University Terrace,OFF CAMPUS/GREEK HOUSING,0,200,UNLPD Officer interrupted a burglary. Transient lodged for attempted burglary and cited for Vandalism and Failure to Comply.
7002834,ALCOHOL - DRUNK,2007-07-18T00:38:00Z,Inactive,2007-07-18T00:38:00Z,,N/A,"Centennial Mall and ""Q"" Street",PARK/REC AREA,0,0,Two transients passed out and taken to detox where they tested a .239 and .350 BAC.
7002836,VANDALISM - OTHER,2007-07-18T08:15:00Z,Inactive,2007-07-17T21:00:00Z,2007-07-18T08:15:00Z,2222 Vine St.,2222 Vine St.,UNL APARTMENT,0,200,Students tires were punctured while parked in a parking lot.
7002837,VANDALISM - OTHER,2007-07-18T08:43:00Z,Inactive,2007-07-17T21:00:00Z,2007-07-18T08:15:00Z,2222 Vine St.,2222 Vine St.,UNL APARTMENT,0,300,Students tires punctured while parked in a parking lot.
7002838,VANDALISM - OTHER,2007-07-18T08:43:00Z,Inactive,2007-07-17T21:00:00Z,2007-07-18T08:15:00Z,2244 Vine St.,2244 Vine St.,UNL APARTMENT,0,400,Student's tires slashed while parked in a parking lot.
7002841,SS - CHECK WELFARE OF PERSON,2007-07-18T09:42:00Z,Cleared By Exception,2007-07-18T09:19:00Z,,N/A,Maxwell Arboretum,GOVT. LOT/FIELD (UNL),0,0,A welfare check on a toddler turned out to be fine.
7002843,LOST OR STOLEN ITEM,2007-07-18T14:41:00Z,Unfounded,2007-07-17T21:00:00Z,2007-07-17T21:30:00Z,N/A,,UNKNOWN,0,0,Party lost and then later found his wallet and contents on City Campus.
7002845,VANDALISM - OTHER,2007-07-18T18:00:00Z,Inactive,2007-07-18T21:00:00Z,2007-07-18T18:00:00Z,2222 Vine St.,2222 Vine St.,UNL APARTMENT,0,30,bicycle tires on two bikes were punctured at 2222 Vine Street
7002850,ACCIDENTS - P.D. H&R REPORTABLE,2007-07-18T23:42:00Z,Inactive,2007-07-18T19:07:00Z,2007-07-18T19:37:00Z,N/A,N. 14th Street and Military Road,OTHER LOT/FIELD,0,0,Non Student reports his Pick Up Truck was struck by another vehicle that left the area. No note left.
7002858,ALCOHOL - DRUNK,2007-07-19T12:29:00Z,Cleared By Exception,2007-07-19T12:29:00Z,2007-07-19T12:29:00Z,N/A,"1820 ""R"" St.",SIDEWALK,0,0,Transient was passed out and taken to Detox where he tested a .372 BAC.
7002866,NARCOTICS - POSSESSION,2007-07-20T01:12:00Z,Cleared By Arrest,2007-07-20T01:12:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Traffic stop.  Tested .067 BAC.  Cited and released for Reckless Driving, Poss. Marijuana < 1oz. and Paraphernalia."
7002868,VANDALISM - BY GRAFFITI,2007-07-20T10:11:00Z,Inactive,,2007-07-20T10:11:00Z,Ross Van Brunt Building,313 N. 13th St.,"UNL SUPPORT FACILITY (office, service)",0,50,Graffitti to electrical box.
7002869,VANDALISM - BY GRAFFITI,2007-07-20T10:32:00Z,Inactive,,2007-07-20T10:32:00Z,Westbrook Music Building,"1104 ""R"" St.",SIDEWALK,0,50,Graffiti to a library return box.
7002870,VANDALISM - BY GRAFFITI,2007-07-20T10:47:00Z,Inactive,2007-07-05T12:08:00Z,2007-07-20T10:47:00Z,Ferguson Hall,"1130 ""S"" St.",UNL ACADEMIC BUILDING,0,50,Graffiti to a building sign.
7002871,VANDALISM - BY GRAFFITI,2007-07-20T11:13:00Z,Inactive,,2007-07-20T11:13:00Z,Burnett Hall,"1220 ""T"" St.",UNL ACADEMIC BUILDING,0,50,Graffiti by yellow crayon.
7002872,VANDALISM - BY GRAFFITI,2007-07-20T11:25:00Z,Inactive,,2007-07-20T11:25:00Z,N/A,Mueller Tower,"UNL SUPPORT FACILITY (office, service)",0,100,Graffiti to Mueller Tower's door and a plaque.
7002873,TELEPHONE - THREATENING CALLS,2007-07-20T14:03:00Z,Inactive,2007-07-20T13:55:00Z,2007-07-20T14:00:00Z,Varner Hall,3835 Holdrege St.,"UNL SUPPORT FACILITY (office, service)",0,0,Phone call received making threatening comments about a relative.
7002879,VANDALISM - OTHER,2007-07-21T00:07:00Z,Cleared By Arrest,2007-07-21T00:07:00Z,,N/A,"N. 22nd Street and ""U"" Street",STREET,0,500,Amended Report (07/21/2007 @ 2150)...Three juvenile males cited and released for vandalism.
7002880,TRESPASSING,2007-07-21T02:00:00Z,Cleared By Exception,2007-07-21T02:00:00Z,2007-07-21T04:30:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Juvenile males observed trying doors on the City Union.
7002885,VANDALISM - BY GRAFFITI,2007-07-21T09:15:00Z,Inactive,,2007-07-21T09:15:00Z,Temple Building,"1201 ""R"" St.",UNL ACADEMIC BUILDING,0,50,Graffiti to a concrete pillar.
7002887,VANDALISM - BY GRAFFITI,2007-07-21T09:49:00Z,Inactive,,2007-07-21T09:49:00Z,N/A,N. 39th Street and Center Drive,GOVT. PARKING LOT (UNL),0,50,Graffiti to an electrical box.
7002888,VANDALISM - BY GRAFFITI,2007-07-21T09:55:00Z,Unfounded,,2007-07-21T09:55:00Z,N/A,535 N. 16th St.,CHURCH/ETC.,0,50,Graffiti to metal air handling vent.
7002889,VANDALISM - BY GRAFFITI,2007-07-21T09:55:00Z,Inactive,,2007-07-21T09:55:00Z,N/A,601 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,50,Graffiti to a trash dumpster.
7002896,VANDALISM - OTHER,2007-07-21T21:17:00Z,Inactive,2007-07-13T17:00:00Z,2007-07-17T09:00:00Z,Alpha Xi Delta,"1619 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,25,Plexiglass window broken covering basement window. No entry made.
7002898,LITTERING,2007-07-22T00:59:00Z,Cleared By Arrest,2007-07-22T00:59:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,Non student cited and released for urinating in public.
7002901,ALCOHOL - DRUNK,2007-07-22T02:09:00Z,Inactive,2007-07-22T02:09:00Z,,Alpha Tau Omega,,OFF CAMPUS/GREEK HOUSING,0,0,Intoxicated student taken into custody.  TOT Detox (.137 BAC)
7002899,UNL POLICY VIOLATION -OTHER,2007-07-22T02:13:00Z,Cleared By Exception,2007-07-22T02:13:00Z,2007-07-22T02:40:00Z,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Observed members consuming alcohol in parking lot.  Refused entry into house.
7002900,UNL POLICY VIOLATION -OTHER,2007-07-22T05:27:00Z,Cleared By Exception,2007-07-22T02:40:00Z,2007-07-22T02:45:00Z,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,ATO member refused entry to a CSO when requesting a security check.
7002903,MEDICAL EMERGENCY,2007-07-22T10:59:00Z,Inactive,2007-07-22T10:59:00Z,,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,0,0,Juvenile male attending a band camp experienced a diabetes related seizure and was transported to the hospital.
7002923,SEX OFFENSE - RAPE,2007-07-24T21:02:00Z,Cleared By Arrest,2007-07-24T20:55:00Z,2007-07-24T21:02:00Z,N/A,N. 14th Street and Vine Street,SIDEWALK,0,0,Non Student reports being pushed to the ground and sexually assaulted.
7002924,VANDALISM - BY GRAFFITI,2007-07-25T01:26:00Z,Unfounded,,2007-07-25T01:26:00Z,Ross Van Brunt Building,313 N. 13th St.,UNL ACADEMIC BUILDING,0,50,Graffiti placed on electrical box at Ross Theatre
7002926,ACCIDENTS - P.D. REPORTABLE,2007-07-25T15:44:00Z,Inactive,2007-07-25T07:30:00Z,2007-07-25T15:30:00Z,N/A,,UNKNOWN,0,200,State Vehicle was struck in the right rear panel while parked in an unknown location.
7002934,WEAPONS - CONCEALED,2007-07-26T03:27:00Z,Cleared By Arrest,2007-07-26T03:27:00Z,2007-07-26T03:27:00Z,N/A,7th/8th Charleston,STREET,0,0,Non student cited/released for Carrying a Concealed Weapon.
7002935,OUTSIDE - O.P.S. OTHER,2007-07-26T04:23:00Z,Inactive,2007-07-26T04:23:00Z,2007-07-26T04:23:00Z,N/A,"1800 ""Y"" St.",OTHER LOT/FIELD,0,0,Assisted LPD on burglary of weapons. (A7-081040)
7002937,MEDICAL EMERGENCY,2007-07-26T12:32:00Z,Inactive,2007-07-26T12:32:00Z,,Othmer Hall,820 N. 16th St.,UNL ACADEMIC BUILDING,0,0,Party transported to hospital after complaining of chest pains.
7002941,MEDICAL EMERGENCY,2007-07-27T10:30:00Z,Inactive,2007-07-27T10:30:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Female with a diabetic problem transported to hospital.
7002944,DISTURBANCE - OTHER,2007-07-27T11:26:00Z,Cleared By Exception,2007-07-26T20:15:00Z,2007-07-26T23:30:00Z,Kimball Hall,"1113 ""R"" St.",SIDEWALK,0,0,Disturbance at the Movies on the Green where the party responisble was contacted and no citation issued.
7002947,LARCENY - STOLEN BIKE,2007-07-27T15:53:00Z,Inactive,2007-07-26T13:00:00Z,2007-07-27T11:30:00Z,Memorial Stadium,740 Stadium Drive,SIDEWALK,397,0,Victim reports her bicycle stolen.
7002958,VANDALISM - BY GRAFFITI,2007-07-28T04:38:00Z,Inactive,2007-07-28T02:00:00Z,2007-07-28T04:38:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,300,D3M tagging with black crayon.
7002960,ALCOHOL - DRUNK,2007-07-28T05:59:00Z,Cleared By Exception,2007-07-28T05:59:00Z,2007-07-28T05:59:00Z,Reunion,905 N. 16th St.,GOVT. PARKING LOT (UNL),0,0,Student taken to Detox where he tested a .130 BAC.
7002971,VANDALISM - BY GRAFFITI,2007-07-28T20:29:00Z,Inactive,,2007-07-28T20:29:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,50,A mushroom drawn in black marker on the sidewalk.
7002973,VANDALISM - BY GRAFFITI,2007-07-28T23:58:00Z,Inactive,2007-07-28T02:00:00Z,2007-07-28T04:38:00Z,College of Business Admin.,512 N. 12th St.,SIDEWALK,0,150,D3M written in black marker on a phone booth and parking sign.
7002974,ALCOHOL - DRUNK,2007-07-29T00:47:00Z,Inactive,2007-07-29T00:47:00Z,,N/A,N. 14th Street and Vine Street,SIDEWALK,0,0,Student taken into Civil Protective Custody.  TOT Detox (.246 BAC)
7002975,MISC - OTHER,2007-07-29T01:35:00Z,Cleared By Arrest,2007-07-29T01:35:00Z,,N/A,"""R"" Street and N. 12th Street",STREET,0,0,Cited/released for Open Container in Vehicle.
7002976,VANDALISM - BY GRAFFITI,2007-07-29T03:04:00Z,Inactive,,,Sheldon Memorial Art Gallery,451 N. 12th St.,MUSEUM,0,50,Crips 4 Life written on bench (Black marker).
7002977,ALCOHOL - CONSUMPTION IN PUBLIC,2007-07-29T15:57:00Z,Cleared By Arrest,2007-07-29T15:57:00Z,,N/A,,PARK/REC AREA,0,0,Party cited for Public Consumption and taken to detox.
7002980,ALCOHOL - DRUNK,2007-07-29T22:45:00Z,Inactive,2007-07-29T22:45:00Z,2007-07-30T01:45:00Z,N/A,"""R"" Street and N. 14th Street",SIDEWALK,0,0,"Non Student requested ride to detox, .202 BAC."
7002979,ALCOHOL - DWI,2007-07-30T00:27:00Z,Cleared By Arrest,2007-07-30T00:27:00Z,,N/A,Holdrege Street and N. 33rd Street,STREET,0,0,Non Student stopped on traffic violation found to be DWI. .221 BAC.
7002989,VANDALISM - BY GRAFFITI,2007-07-30T18:06:00Z,Inactive,,2007-07-30T18:06:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,50,"Building sign vandalized by black marker which read ""FSP""."
7002991,VANDALISM - BY GRAFFITI,2007-07-30T20:09:00Z,Inactive,,,Reunion,905 N. 16th St.,"UNL SUPPORT FACILITY (office, service)",0,50,Graffiti on Reunion building.
7002992,TRESPASSING,2007-07-31T01:31:00Z,Inactive,2007-07-31T01:31:00Z,,Sheldon Memorial Art Gallery,,MUSEUM,0,0,Non Student given an official ban and bar letter also taken to jail on a warrant
7002994,VANDALISM - BY GRAFFITI,2007-07-31T05:46:00Z,Inactive,,2007-07-31T05:46:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,50,Vand by Graffiti.
7002995,ALCOHOL - DRUNK,2007-07-31T09:41:00Z,Inactive,2007-07-31T09:41:00Z,,Ross Van Brunt Building,313 N. 13th St.,UNL ACADEMIC BUILDING,0,0,Non student contacted and found to be intoxicated with a BAC of .165.
7003003,FALSE INFORMATION - GIVEN TO OFC.,2007-08-01T13:37:00Z,Cleared By Arrest,2006-08-05T10:00:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,False name given at the time of a trafic stop in August of 2006.
7003005,LARCENY - GAS FROM SELF SERVICE PUMP,2007-08-01T21:50:00Z,Inactive,2007-08-01T21:50:00Z,2007-08-01T21:50:00Z,Kabredlo's,"1540 ""P"" St.",GAS/SERVICE STATION,22.99,0,"Pty drove off without paying for gas, atl made negative results, no suspects."
7003013,LITTERING,2007-08-03T01:05:00Z,Cleared By Arrest,2007-08-03T01:05:00Z,,Andersen Hall,,UNL ACADEMIC BUILDING,0,0,UNL student cited and released for urinating in public (Littering).
7003014,LITTERING,2007-08-03T01:14:00Z,Cleared By Arrest,2007-08-03T01:14:00Z,2007-08-03T01:14:00Z,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Non student cited/released for urinating in public (Littering).
7003016,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2007-08-03T02:59:00Z,Inactive,2007-08-03T00:45:00Z,,Avery Hall,,SIDEWALK,0,80,Cart vs. bike rack.
7003026,ALCOHOL - DRUNK,2007-08-04T01:49:00Z,Cleared By Exception,2007-08-04T01:49:00Z,,Lied Center,301 N. 12th St.,AUDITORIUM/THEATER,0,0,Intoxicated male taken to Detox.
7003027,DISTURBANCE - OTHER,2007-08-04T02:47:00Z,Cleared By Arrest,2007-08-04T02:47:00Z,,Beadle Center,1901 Vine St.,UNL ACADEMIC BUILDING,0,0,Amended Report 08/06/2007.  Report of naked male. Unable to locate.
7003029,TRESPASSING,2007-08-04T05:15:00Z,Inactive,2007-08-04T05:15:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party contacted in 24 hour computer lab.  Transported to jail on warrants.
7003035,LOST OR STOLEN ITEM,2007-08-04T14:49:00Z,Inactive,2007-08-03T12:01:00Z,2007-08-03T23:00:00Z,N/A,,STREET,250,0,Cell phone lost in Lincoln or Kansas City.
7003034,LARCENY - FROM BUILDING,2007-08-04T14:52:00Z,Inactive,2007-07-29T20:00:00Z,2007-08-02T17:00:00Z,N/A,"1545 ""R"" St.",OFF CAMPUS/GREEK HOUSING,420,0,Items taken from a maintenance closet.
7003036,LARCENY - FROM MOTOR VEHICLE,2007-08-04T16:22:00Z,Inactive,2007-08-04T11:00:00Z,2007-08-04T16:10:00Z,N/A,1601 Court St.,GOVT. PARKING LOT (UNL),60,0,Purse and cd player stolen from a parked car.
7003038,VANDALISM - BY GRAFFITI,2007-08-05T22:51:00Z,Inactive,,2007-08-05T03:10:00Z,Canfield Administration Building,501 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,35,Vandalism by graffiti to the Canfield Administration Building.
7003046,VANDALISM - BY GRAFFITI,2007-08-06T04:17:00Z,Inactive,,,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,50,Old graffiti on metal post.
7003047,MISC - OTHER,2007-08-06T04:25:00Z,Inactive,,2007-08-06T04:10:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,0,0,Custodian reported finding semen in Stack Area.
